300854,14:47:59.00,12.6500
301139,14:47:59.00,23.7400
002501,14:47:59.00,1.3800
000816,14:47:59.00,2.3500
300370,14:47:59.00,2.3800
002981,14:47:59.00,22.1400
833873,14:47:59.00,3.7900
688092,14:47:59.00,22.7300
688235,14:47:59.00,180.4600
600261,14:47:59.00,2.9600
600098,14:47:59.00,6.7300
603269,14:47:59.00,8.8700
300778,14:47:59.00,11.7100
688230,14:47:59.00,37.7500
603809,14:47:59.00,8.7500
300355,14:47:59.00,3.1600
688312,14:47:59.00,27.2200
301060,14:47:59.00,11.0900
603983,14:47:59.00,28.8100
002439,14:47:59.00,17.1900
603989,14:47:59.00,15.1200
871634,14:47:59.00,13.8500
002585,14:47:59.00,5.6900
688653,14:47:59.00,13.1800
600795,14:47:59.00,5.4700
688148,14:47:59.00,5.0300
600802,14:47:59.00,3.5800
603121,14:47:59.00,8.5700
002381,14:47:59.00,7.3000
300492,14:47:59.00,87.8500
300368,14:47:59.00,3.5900
300477,14:47:59.00,3.2600
002945,14:47:59.00,13.4400
603883,14:47:59.00,17.3800
688035,14:47:59.00,34.9800
600353,14:47:59.00,6.2800
002510,14:47:59.00,4.3600
300062,14:47:59.00,5.9800
688298,14:47:59.00,34.0000
300140,14:47:59.00,6.4400
688217,14:47:59.00,18.3700
600739,14:47:59.00,11.5800
002913,14:47:59.00,26.9500
600962,14:47:59.00,13.4800
603195,14:47:59.00,83.2600
300759,14:47:59.00,30.3500
300576,14:47:59.00,41.3800
688244,14:47:59.00,30.7900
600287,14:47:59.00,3.4700
603103,14:47:59.00,12.9700
600868,14:47:59.00,2.1800
837663,14:47:59.00,12.9100
300172,14:47:59.00,5.4000
002908,14:47:59.00,9.2000
603709,14:47:59.00,9.8500
300445,14:47:59.00,16.9800
301126,14:47:59.00,11.2000
300168,14:47:59.00,7.2800
603115,14:47:59.00,12.5400
688109,14:47:59.00,30.5000
002920,14:47:59.00,119.7900
002192,14:47:59.00,37.8800
300947,14:47:59.00,20.7200
600513,14:47:59.00,9.5600
603387,14:47:59.00,8.8500
600221,14:47:59.00,1.2900
300568,14:47:59.00,10.2900
002383,14:47:59.00,7.7900
000922,14:47:59.00,11.0900
002098,14:47:59.00,8.1500
600127,14:47:59.00,7.1900
600483,14:47:59.00,10.3800
300509,14:47:59.00,6.0500
300516,14:47:59.00,35.2500
688679,14:47:59.00,7.9300
688615,14:47:59.00,245.0100
688047,14:47:59.00,119.6200
600191,14:47:59.00,5.9700
603733,14:47:59.00,19.5100
002035,14:47:59.00,7.9900
600365,14:47:59.00,2.7700
600206,14:47:59.00,10.8800
600853,14:47:59.00,3.5800
300181,14:47:59.00,15.4500
002992,14:47:59.00,49.1100
600908,14:47:59.00,6.1300
000713,14:47:59.00,6.5900
603277,14:47:59.00,27.7200
600017,14:47:59.00,3.1300
603711,14:47:59.00,13.4800
001308,14:47:59.00,22.2200
001330,14:47:59.00,5.2400
301000,14:47:59.00,15.8600
002544,14:47:59.00,21.0100
688135,14:47:59.00,16.6800
002617,14:47:59.00,6.4500
605108,14:47:59.00,22.4000
600716,14:47:59.00,3.4400
603912,14:47:59.00,6.9500
301057,14:47:59.00,14.2000
600405,14:47:59.00,4.2400
836871,14:47:59.00,7.8000
300554,14:47:59.00,23.5800
002571,14:47:59.00,4.7600
688651,14:47:59.00,31.7800
002228,14:47:59.00,2.9100
603393,14:47:59.00,36.1900
600265,14:47:59.00,15.4400
002229,14:47:59.00,11.6400
600782,14:47:59.00,3.6100
600497,14:47:59.00,5.7300
688185,14:47:59.00,55.1800
600733,14:47:59.00,8.0700
000422,14:47:59.00,14.3900
300749,14:47:59.00,6.4800
688209,14:47:59.00,13.8900
600996,14:47:59.00,9.1900
300673,14:47:59.00,14.4800
300276,14:47:59.00,4.2400
603015,14:47:59.00,7.8700
002812,14:47:59.00,34.2100
600759,14:47:59.00,2.4300
301068,14:47:59.00,23.3700
000055,14:47:59.00,4.0200
002843,14:47:59.00,15.5200
605398,14:47:59.00,19.5500
600988,14:47:59.00,20.1700
300710,14:47:59.00,18.8000
603316,14:47:59.00,4.9700
300222,14:47:59.00,7.5300
603283,14:47:59.00,71.0000
600255,14:47:59.00,2.1000
600161,14:47:59.00,25.1400
605008,14:47:59.00,13.3800
300724,14:47:59.00,67.9400
300884,14:47:59.00,11.3100
600636,14:47:59.00,9.2700
002409,14:47:59.00,61.3800
000417,14:47:59.00,5.0000
002116,14:47:59.00,10.2700
600655,14:47:59.00,6.3800
300425,14:47:59.00,4.9300
605218,14:47:59.00,21.5200
300121,14:47:59.00,9.2800
600406,14:47:59.00,27.6700
000698,14:47:59.00,3.2500
300928,14:47:59.00,36.3300
000880,14:47:59.00,10.3000
601992,14:47:59.00,1.8500
002795,14:47:59.00,4.2300
